0.442108,-97,398,311,-66,94,7887,1003,-157,-2168
0.443428,-71,398,311,-65,86,7887,1003,-157,-2168
0.446302,-61,390,295,-65,86,7870,1003,-157,-2168
0.447897,-59,394,304,-73,96,7894,1014,-140,-2172
0.449626,-65,396,310,-61,84,7902,1014,-140,-2172
0.451356,-75,376,325,-54,73,7907,1014,-140,-2172
0.452949,-77,394,322,-66,86,7885,1013,-132,-2181
0.456045,-71,393,304,-60,90,7870,1013,-132,-2181
0.457809,-62,384,294,-67,78,7895,1013,-132,-2181
0.459400,-81,375,299,-77,76,7942,971,-147,-2212
0.460950,-49,381,290,-81,99,7918,971,-147,-2212
0.464224,-53,404,298,-69,78,7891,971,-147,-2212
0.465852,-82,394,308,-47,78,7899,974,-175,-2215
0.467524,-93,390,300,-80,89,7919,974,-175,-2215
0.469119,-89,407,292,-77,69,7950,974,-175,-2215
0.472501,-70,404,291,-73,70,7910,974,-175,-2215
0.475162,-71,381,299,-73,80,7889,996,-144,-2160
0.476846,-78,381,305,-72,88,7892,996,-144,-2160
0.478526,-50,372,319,-66,76,7923,996,-144,-2160
0.480090,-51,374,318,-64,57,7884,983,-144,-2219
0.483211,-79,364,323,-74,88,7893,983,-144,-2219
0.484864,-79,364,323,-54,88,7893,983,-144,-2219
0.486547,-88,360,317,-54,97,7893,983,-131,-2196
0.488218,-94,373,296,-74,85,7879,983,-131,-2196
0.489887,-73,370,302,-68,75,7895,983,-131,-2196
